No.,Visible,Ref. Code,Compound Name,Chemical Formula,Score,SemiQuant [%],Cell,Display Color,Database ID,Subfiles
6973,FALSE,03-065-6173,Zirconium Phosphide,P0.93 Zr,-,-,a 5.24200 - b 5.24200 - c 5.24200,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6974,FALSE,03-065-6174,Palladium,Pd,-,-,a 3.88740 - b 3.88740 - c 3.88740,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6975,FALSE,03-065-6177,Antimony Bismuth Silver Selenide,Ag2 Bi Sb Se4,-,-,a 5.81000 - b 5.81000 - c 5.81000,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6976,FALSE,03-065-6178,Niobium Tantalum Carbide,C2 Nb1.14 Ta0.86,-,-,a 4.45740 - b 4.45740 - c 4.45740,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6977,FALSE,03-065-6182,Osmium Titanium,Os Ti,-,-,a 3.07000 - b 3.07000 - c 3.07000,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6978,FALSE,03-065-6185,Plutonium Zirconium,Pu4 Zr,-,-,a 3.64130 - b 3.64130 - c 3.64130,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6979,FALSE,03-065-6216,Yttrium Sulfide Silicide,Y3 Si S2,-,-,a 5.63800 - b 5.63800 - c 5.63800,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6980,FALSE,03-065-6217,Terbium,Tb,-,-,a 5.20000 - b 5.20000 - c 5.20000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6981,FALSE,03-065-6218,Yttrium Ytterbium,Yb0.8 Y0.2,-,-,a 5.35800 - b 5.35800 - c 5.35800,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6982,FALSE,03-065-6230,Terbium Zinc,Tb Zn,-,-,a 3.58000 - b 3.58000 - c 3.58000,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6983,FALSE,03-065-6244,Germanium Yttrium Sulfide,Y3 Ge S2,-,-,a 5.67100 - b 5.67100 - c 5.67100,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6984,FALSE,03-065-6245,Zinc Germanium Selenide,Ge Zn2 Se4,-,-,a 5.64600 - b 5.64600 - c 5.64600,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6985,FALSE,03-065-6246,Indium Thulium,In3 Tm,-,-,a 4.45500 - b 4.45500 - c 4.45500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6986,FALSE,03-065-6247,Iridium Molybdenum,Ir3.9 Mo1.1,-,-,a 3.85550 - b 3.85550 - c 3.85550,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6987,FALSE,03-065-6248,Lanthanum Magnesium,Mg La4,-,-,a 4.12700 - b 4.12700 - c 4.12700,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6988,FALSE,03-065-6250,Lutetium Sulfide,Lu S,-,-,a 5.35600 - b 5.35600 - c 5.35600,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6989,FALSE,03-065-6252,Niobium Rhodium,Nb3 Rh,-,-,a 5.11500 - b 5.11500 - c 5.11500,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6990,FALSE,03-065-6253,Neodymium Thorium,Th Nd,-,-,a 5.11000 - b 5.11000 - c 5.11000,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6991,FALSE,03-065-6254,Indium Lutetium,In3 Lu,-,-,a 4.54700 - b 4.54700 - c 4.54700,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6992,FALSE,03-065-6258,Lanthanum Sulfide,La S,-,-,a 5.84000 - b 5.84000 - c 5.84000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6993,FALSE,03-065-6259,Lithium Thallium,Li Tl,-,-,a 3.43500 - b 3.43500 - c 3.43500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6994,FALSE,03-065-6263,Molybdenum Palladium,Mo0.40 Pd0.60,-,-,a 3.89600 - b 3.89600 - c 3.89600,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6995,FALSE,03-065-6273,Germanium Niobium,Ge Nb3,-,-,a 5.13300 - b 5.13300 - c 5.13300,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6996,FALSE,03-065-6274,Praseodymium Deuteride,D1.95 Pr,-,-,a 5.49100 - b 5.49100 - c 5.49100,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6997,FALSE,03-065-6275,Hafnium Ruthenium,Hf Ru,-,-,a 3.22500 - b 3.22500 - c 3.22500,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6998,FALSE,03-065-6278,Iridium Molybdenum,Ir Mo6.4,-,-,a 3.14040 - b 3.14040 - c 3.14040,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
6999,FALSE,03-065-6279,Iridium Molybdenum,Mo3 Ir,-,-,a 4.96800 - b 4.96800 - c 4.96800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7000,FALSE,03-065-6281,Lutetium Rhodium,Lu Rh,-,-,a 3.33200 - b 3.33200 - c 3.33200,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7001,FALSE,03-065-6282,Manganese Platinum,Mn Pt3,-,-,a 3.89300 - b 3.89300 - c 3.89300,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7002,FALSE,03-065-6284,Manganese Rhodium,Mn0.603 Rh0.397,-,-,a 3.04100 - b 3.04100 - c 3.04100,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7003,FALSE,03-065-6285,Molybdenum Tin,Mo3 Sn,-,-,a 5.09400 - b 5.09400 - c 5.09400,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7004,FALSE,03-065-6286,Scandium Nitride,N0.98 Sc,-,-,a 4.50130 - b 4.50130 - c 4.50130,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7005,FALSE,03-065-6288,Niobium Tin,Nb3 Sn,-,-,a 5.29000 - b 5.29000 - c 5.29000,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7006,FALSE,03-065-6291,Chromium Nickel,Cr2 Ni3,-,-,a 3.57900 - b 3.57900 - c 3.57900,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7007,FALSE,03-065-6292,Chromium Platinum,Cr3 Pt,-,-,a 3.77500 - b 3.77500 - c 3.77500,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7008,FALSE,03-065-6315,Chromium Iron Vanadium,V2 Cr2 Fe,-,-,a 2.90000 - b 2.90000 - c 2.90000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7009,FALSE,03-065-6316,Chromium Gallium,Cr3 Ga,-,-,a 4.64500 - b 4.64500 - c 4.64500,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7010,FALSE,03-065-6321,Copper Zinc,Cu Zn,-,-,a 2.95000 - b 2.95000 - c 2.95000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7011,FALSE,03-065-6323,Iron Silicon,Fe0.905 Si0.095,-,-,a 2.86000 - b 2.86000 - c 2.86000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7012,FALSE,03-065-6329,Carbon,C,-,-,a 3.56699 - b 3.56699 - c 3.56699,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, Mineral, NIST Pattern"
7013,FALSE,03-065-6337,Chromium Platinum,Cr0.2 Pt0.8,-,-,a 3.87600 - b 3.87600 - c 3.87600,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7014,FALSE,03-065-6338,Chromium Ruthenium,Cr3 Ru,-,-,a 4.67900 - b 4.67900 - c 4.67900,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7015,FALSE,03-065-6345,Europium Palladium,Eu Pd3,-,-,a 4.09300 - b 4.09300 - c 4.09300,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7016,FALSE,03-065-6351,Chromium Indium,Cr In3,-,-,a 4.69000 - b 4.69000 - c 4.69000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7017,FALSE,03-065-6352,Chromium Vanadium Silicide,V13 Cr2 Si5,-,-,a 4.70200 - b 4.70200 - c 4.70200,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7018,FALSE,03-065-6354,Copper Germanium Phosphide,Cu0.333 Ge0.667 P,-,-,a 5.37500 - b 5.37500 - c 5.37500,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7019,FALSE,03-065-6357,Iron Germanium,Fe Ge,-,-,a 4.68900 - b 4.68900 - c 4.68900,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7020,FALSE,03-065-6361,Aluminum Chromium Niobium,Al0.8 Cr1.2 Nb6,-,-,a 5.19000 - b 5.19000 - c 5.19000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7021,FALSE,03-065-6365,Aluminum Manganese Nickel,Al2 Mn Ni,-,-,a 2.92900 - b 2.92900 - c 2.92900,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7022,FALSE,03-065-6372,Gold Titanium,Au Ti3,-,-,a 4.14700 - b 4.14700 - c 4.14700,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7023,FALSE,03-065-6376,Indium Magnesium Silver,Ag1.1 In0.1 Mg0.8,-,-,a 3.30800 - b 3.30800 - c 3.30800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7024,FALSE,03-065-6378,Silver Yttrium,Ag Y,-,-,a 3.61700 - b 3.61700 - c 3.61700,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7025,FALSE,03-065-6389,Boron Palladium Terbium,B Pd3 Tb,-,-,a 4.13600 - b 4.13600 - c 4.13600,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7026,FALSE,03-065-6390,Beryllium Telluride,Be Te,-,-,a 5.62690 - b 5.62690 - c 5.62690,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7027,FALSE,03-065-6411,Cadmium Gold Magnesium,Au Cd0.5 Mg0.5,-,-,a 3.29600 - b 3.29600 - c 3.29600,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7028,FALSE,03-065-6412,Gold Niobium Platinum,Nb30 Pt3 Au7,-,-,a 5.19600 - b 5.19600 - c 5.19600,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7029,FALSE,03-065-6413,Gallium Nickel,Ga Ni,-,-,a 2.88600 - b 2.88600 - c 2.88600,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7030,FALSE,03-065-6416,Gadolinium Indium,Gd In,-,-,a 3.79500 - b 3.79500 - c 3.79500,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7031,FALSE,03-065-6417,Rhodium Phosphide,Rh2 P,-,-,a 5.49800 - b 5.49800 - c 5.49800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7032,FALSE,03-065-6418,Platinum Palladium,Pd Pt,-,-,a 3.89600 - b 3.89600 - c 3.89600,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7033,FALSE,03-065-6421,Platinum Vanadium,Pt V3,-,-,a 4.81400 - b 4.81400 - c 4.81400,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7034,FALSE,03-065-6445,Scandium Selenide,Sc2 Se3,-,-,a 5.42000 - b 5.42000 - c 5.42000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7035,FALSE,03-065-6453,Tungsten,W,-,-,a 5.04000 - b 5.04000 - c 5.04000,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7036,FALSE,03-065-6457,Rhodium Terbium,Rh Tb,-,-,a 3.41700 - b 3.41700 - c 3.41700,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7037,FALSE,03-065-6458,Thorium Rhodium,Rh3 Th,-,-,a 4.13900 - b 4.13900 - c 4.13900,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7038,FALSE,03-065-6465,Ruthenium Scandium,Ru Sc,-,-,a 3.20300 - b 3.20300 - c 3.20300,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7039,FALSE,03-065-6475,Germanium Niobium Titanium,Ge2 Nb7 Ti,-,-,a 5.16100 - b 5.16100 - c 5.16100,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7040,FALSE,03-065-6478,Holmium Indium,Ho In,-,-,a 3.77400 - b 3.77400 - c 3.77400,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7041,FALSE,03-065-6479,Indium Manganese Nitride,In2 Mn18 N5,-,-,a 3.96100 - b 3.96100 - c 3.96100,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7042,FALSE,03-065-6480,Indium Thorium,In3 Th,-,-,a 4.69400 - b 4.69400 - c 4.69400,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7043,FALSE,03-065-6482,Indium Zirconium,In Zr,-,-,a 4.41800 - b 4.41800 - c 4.41800,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7044,FALSE,03-065-6486,Lutetium Palladium,Lu Pd3,-,-,a 4.03580 - b 4.03580 - c 4.03580,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7045,FALSE,03-065-6491,Silicon Nickel,Ni17 Si3,-,-,a 3.51600 - b 3.51600 - c 3.51600,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7046,FALSE,03-065-6494,Lanthanum Thulium Sulfide,La2 Tm3 S5,-,-,a 5.58000 - b 5.58000 - c 5.58000,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7047,FALSE,03-065-6495,Lanthanum Thallium,Tl3 La,-,-,a 4.79900 - b 4.79900 - c 4.79900,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7048,FALSE,03-065-6507,Manganese Palladium,Mn Pd3,-,-,a 3.89400 - b 3.89400 - c 3.89400,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7049,FALSE,03-065-6508,Manganese Rhodium,Mn3 Rh,-,-,a 3.81330 - b 3.81330 - c 3.81330,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7050,FALSE,03-065-6510,Niobium Rhodium,Nb1.02 Rh2.98,-,-,a 3.85700 - b 3.85700 - c 3.85700,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7051,FALSE,03-065-6511,Niobium Tin,Nb3 Sn,-,-,a 5.29100 - b 5.29100 - c 5.29100,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7052,FALSE,03-065-6513,Gadolinium Palladium,Gd Pd9,-,-,a 3.97600 - b 3.97600 - c 3.97600,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7053,FALSE,03-065-6517,Silicon Germanium Nickel,Ge Ni6 Si,-,-,a 3.53800 - b 3.53800 - c 3.53800,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7054,FALSE,03-065-6518,Germanium Vanadium,Ge V3,-,-,a 4.76800 - b 4.76800 - c 4.76800,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7055,FALSE,03-065-6521,Mercury Zirconium,Zr Hg3,-,-,a 4.36800 - b 4.36800 - c 4.36800,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7056,FALSE,03-065-6523,Indium Nickel Titanium,In Ni2 Ti,-,-,a 3.03000 - b 3.03000 - c 3.03000,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7057,FALSE,03-065-6528,Selenium Manganese,Mn Se,-,-,a 5.46200 - b 5.46200 - c 5.46200,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7058,FALSE,03-065-6529,Molybdenum Osmium,Mo3 Os,-,-,a 4.96800 - b 4.96800 - c 4.96800,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7059,FALSE,03-065-6530,Zirconium Nitride,Zr N,-,-,a 4.57300 - b 4.57300 - c 4.57300,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7060,FALSE,03-065-6554,Copper Mercury Selenium Tin,Cu9.8 Hg Se15.6 Sn4.9,-,-,a 5.73900 - b 5.73900 - c 5.73900,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7061,FALSE,03-065-6559,Iron Palladium,Fe0.037 Pd0.963,-,-,a 3.88730 - b 3.88730 - c 3.88730,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7062,FALSE,03-065-6567,Copper Zinc,Cu3 Zn,-,-,a 3.66690 - b 3.66690 - c 3.66690,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7063,FALSE,03-065-6575,Chromium Gallium Nitride,Ga Cr3 N,-,-,a 3.87600 - b 3.87600 - c 3.87600,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7064,FALSE,03-065-6576,Chromium Germanium,Cr3 Ge,-,-,a 4.63200 - b 4.63200 - c 4.63200,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7065,FALSE,03-065-6577,Chromium Platinum,Cr Pt3,-,-,a 3.87600 - b 3.87600 - c 3.87600,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7066,FALSE,03-065-6581,Europium Telluride,Eu Te,-,-,a 3.75500 - b 3.75500 - c 3.75500,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7067,FALSE,03-065-6583,Iron Palladium,Fe9.7 Pd0.3,-,-,a 2.88120 - b 2.88120 - c 2.88120,Gray,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7068,FALSE,03-065-6585,Silver Zinc,Ag Zn,-,-,a 3.11000 - b 3.11000 - c 3.11000,Maroon,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7069,FALSE,03-065-6598,Tellurium Gold Antimony,Au Sb6 Te,-,-,a 3.01800 - b 3.01800 - c 3.01800,Aqua,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7070,FALSE,03-065-6599,Boron Neodymium Palladium,B Nd Pd3,-,-,a 4.18300 - b 4.18300 - c 4.18300,Fuchsia,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7071,FALSE,03-065-6604,Antimony Silver Selenide,Ag Sb Se2,-,-,a 5.78600 - b 5.78600 - c 5.78600,Yellow,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7072,FALSE,03-065-6613,Aluminum Nickel,Al Ni3,-,-,a 3.57180 - b 3.57180 - c 3.57180,Red,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7073,FALSE,03-065-6622,Thorium Carbide,Th C2,-,-,a 5.80600 - b 5.80600 - c 5.80600,Blue,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
7074,FALSE,03-065-6645,Boron Holmium Rhodium,B Ho Rh3,-,-,a 4.16000 - b 4.16000 - c 4.16000,Lime,C:\Users\1\Documents\PANalytical\X'Pert HighScore Plus\PDF2-2004\,"Alloy, metal or intermetalic, Inorganic, NIST Pattern"
